,LineId,Time,Component,Pid,Content,template,EventId
636,637,20171223-22:19:10:661,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=240,calculateAltitudeWithCache totalAltitude= <*>,Event61
637,638,20171223-22:19:10:664,Step_StandReportReceiver,30002312,REPORT : 7130 5090 152724 240,REPORT : <*> <*> <*> <*>,Event51
638,639,20171223-22:19:10:848,Step_LSC,30002312,onStandStepChanged 3704,onStandStepChanged <*>,Event56
639,640,20171223-22:19:10:858,Step_LSC,30002312,onExtend:1514038751000 2 0 4,onExtend: <*> <*> <*> <*>,Event57
640,641,20171223-22:19:11:149,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514038680000##7130##548890##8661##16256##27394969, getTodayTotalDetailSteps = <*>,Event58
641,642,20171223-22:19:11:150,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514038680000##7132##548895##8661##16256##27395468,setTodayTotalDetailSteps= <*>,Event59
642,643,20171223-22:19:11:160,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=129452,calculateCaloriesWithCache totalCalories= <*>,Event60
643,644,20171223-22:19:11:164,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=240,calculateAltitudeWithCache totalAltitude= <*>,Event61
644,645,20171223-22:19:11:164,Step_StandReportReceiver,30002312,REPORT : 7132 5092 152767 240,REPORT : <*> <*> <*> <*>,Event51
645,646,20171223-22:19:11:349,Step_LSC,30002312,onStandStepChanged 3707,onStandStepChanged <*>,Event56
646,647,20171223-22:19:11:358,Step_LSC,30002312,onExtend:1514038752000 3 0 4,onExtend: <*> <*> <*> <*>,Event57
647,648,20171223-22:19:11:650,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514038680000##7132##548895##8661##16256##27395468, getTodayTotalDetailSteps = <*>,Event58
648,649,20171223-22:19:11:651,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514038680000##7135##548900##8661##16256##27395969,setTodayTotalDetailSteps= <*>,Event59
649,650,20171223-22:19:11:658,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=129516,calculateCaloriesWithCache totalCalories= <*>,Event60
650,651,20171223-22:19:11:661,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=240,calculateAltitudeWithCache totalAltitude= <*>,Event61
651,652,20171223-22:19:11:661,Step_StandReportReceiver,30002312,REPORT : 7135 5094 152831 240,REPORT : <*> <*> <*> <*>,Event51
652,653,20171223-22:19:11:848,Step_LSC,30002312,onStandStepChanged 3711,onStandStepChanged <*>,Event56
653,654,20171223-22:19:11:857,Step_LSC,30002312,onExtend:1514038752000 4 0 4,onExtend: <*> <*> <*> <*>,Event57
654,655,20171223-22:19:12:153,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514038680000##7135##548900##8661##16256##27395969, getTodayTotalDetailSteps = <*>,Event58
655,656,20171223-22:19:12:154,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514038680000##7139##548905##8661##16256##27396473,setTodayTotalDetailSteps= <*>,Event59
656,657,20171223-22:19:12:162,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=129602,calculateCaloriesWithCache totalCalories= <*>,Event60
657,658,20171223-22:19:12:165,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=240,calculateAltitudeWithCache totalAltitude= <*>,Event61
658,659,20171223-22:19:12:167,Step_StandReportReceiver,30002312,REPORT : 7139 5097 152917 240,REPORT : <*> <*> <*> <*>,Event51
659,660,20171223-22:19:12:349,Step_LSC,30002312,onStandStepChanged 3712,onStandStepChanged <*>,Event56
660,661,20171223-22:19:12:364,Step_LSC,30002312,onExtend:1514038753000 1 0 4,onExtend: <*> <*> <*> <*>,Event57
661,662,20171223-22:19:12:650,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514038680000##7139##548905##8661##16256##27396473, getTodayTotalDetailSteps = <*>,Event58
662,663,20171223-22:19:12:650,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514038680000##7140##548910##8661##16256##27396969,setTodayTotalDetailSteps= <*>,Event59
663,664,20171223-22:19:12:658,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=129623,calculateCaloriesWithCache totalCalories= <*>,Event60
664,665,20171223-22:19:12:662,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=240,calculateAltitudeWithCache totalAltitude= <*>,Event61
665,666,20171223-22:19:12:663,Step_StandReportReceiver,30002312,REPORT : 7140 5097 152938 240,REPORT : <*> <*> <*> <*>,Event51
666,667,20171223-22:19:14:349,Step_LSC,30002312,onStandStepChanged 3726,onStandStepChanged <*>,Event56
667,668,20171223-22:19:14:363,Step_LSC,30002312,onExtend:1514038755000 14 0 4,onExtend: <*> <*> <*> <*>,Event57
668,669,20171223-22:19:14:655,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514038680000##7140##548910##8661##16256##27396969, getTodayTotalDetailSteps = <*>,Event58
669,670,20171223-22:19:14:656,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514038680000##7154##548915##8661##16256##27398975,setTodayTotalDetailSteps= <*>,Event59
670,671,20171223-22:19:14:677,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=129923,calculateCaloriesWithCache totalCalories= <*>,Event60
671,672,20171223-22:19:14:686,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=240,calculateAltitudeWithCache totalAltitude= <*>,Event61
672,673,20171223-22:19:14:688,Step_StandReportReceiver,30002312,REPORT : 7154 5107 153238 240,REPORT : <*> <*> <*> <*>,Event51
673,674,20171223-22:19:15:855,Step_LSC,30002312,onStandStepChanged 3726,onStandStepChanged <*>,Event56
674,675,20171223-22:19:15:858,Step_LSC,30002312,onExtend:1514038756000 0 0 0,onExtend: <*> <*> <*> <*>,Event57
675,676,20171223-22:19:16:156,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514038680000##7154##548915##8661##16256##27398975, getTodayTotalDetailSteps = <*>,Event58
676,677,20171223-22:19:16:157,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514038680000##7154##548920##8661##16256##27400475,setTodayTotalDetailSteps= <*>,Event59
677,678,20171223-22:19:16:171,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=129923,calculateCaloriesWithCache totalCalories= <*>,Event60
678,679,20171223-22:19:16:177,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=240,calculateAltitudeWithCache totalAltitude= <*>,Event61
679,680,20171223-22:19:43:719,Step_StandReportReceiver,30002312,onReceive action: android.intent.action.SCREEN_OFF,onReceive action: android.intent.action.SCREEN_OFF,Event62
680,681,20171223-22:19:57:751,Step_LSC,30002312,onStandStepChanged 3732,onStandStepChanged <*>,Event56
681,682,20171223-22:19:57:755,Step_LSC,30002312,onExtend:1514038756000 6 0 4,onExtend: <*> <*> <*> <*>,Event57
682,683,20171223-22:19:57:758,Step_LSC,30002312,onStandStepChanged 3732,onStandStepChanged <*>,Event56
683,684,20171223-22:19:57:763,Step_LSC,30002312,onExtend:1514038798000 0 0 4,onExtend: <*> <*> <*> <*>,Event57
684,685,20171223-22:19:57:775,Step_StandReportReceiver,30002312,onReceive action: android.intent.action.SCREEN_ON,onReceive action: android.intent.action.SCREEN_ON,Event34
685,686,20171223-22:19:57:776,Step_LSC,30002312,processHandleBroadcastAction action:android.intent.action.SCREEN_ON,processHandleBroadcastAction action: android.intent.action.SCREEN_ON,Event35
686,687,20171223-22:19:57:776,Step_StandStepCounter,30002312,flush sensor data,flush sensor data,Event36
687,688,20171223-22:19:57:777,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514038680000##7154##548920##8661##16256##27400475, getTodayTotalDetailSteps = <*>,Event58
688,689,20171223-22:19:57:778,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514038680000##7160##548925##8661##16256##27442097,setTodayTotalDetailSteps= <*>,Event59
689,690,20171223-22:19:57:780,Step_LSC,30002312,onStandStepChanged 3732,onStandStepChanged <*>,Event56
690,691,20171223-22:19:57:789,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=130052,calculateCaloriesWithCache totalCalories= <*>,Event60
691,692,20171223-22:19:57:796,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=240,calculateAltitudeWithCache totalAltitude= <*>,Event61
692,693,20171223-22:19:57:796,Step_StandReportReceiver,30002312,REPORT : 7160 5112 153367 240,REPORT : <*> <*> <*> <*>,Event51
693,694,20171223-22:19:57:878,Step_LSC,30002312,onStandStepChanged 3732,onStandStepChanged <*>,Event56
694,695,20171223-22:19:57:879,Step_LSC,30002312,onExtend:1514038798000 0 0 4,onExtend: <*> <*> <*> <*>,Event57
695,696,20171223-22:19:58:97,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514038680000##7160##548925##8661##16256##27442097, getTodayTotalDetailSteps = <*>,Event58
696,697,20171223-22:19:58:97,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514038680000##7160##548930##8661##16256##27442416,setTodayTotalDetailSteps= <*>,Event59
697,698,20171223-22:19:58:109,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=130052,calculateCaloriesWithCache totalCalories= <*>,Event60
698,699,20171223-22:19:58:112,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=240,calculateAltitudeWithCache totalAltitude= <*>,Event61
699,700,20171223-22:19:58:363,Step_LSC,30002312,onStandStepChanged 3735,onStandStepChanged <*>,Event56
700,701,20171223-22:19:58:363,Step_LSC,30002312,flushTempCacheToDB by stand,flushTempCacheToDB by stand,Event2
701,702,20171223-22:19:58:366,Step_LSC,30002312,Alarm uploadStaticsToDB totalSteps=7163Calories:153367Floor:240Distance:5112,Alarm uploadStaticsToDB totalSteps= <*> <*> 240Distance: <*>,Event3
702,703,20171223-22:19:58:366,Step_FlushableStepDataCache,30002312,writeDataToDB size 327,writeDataToDB size <*>,Event4
703,704,20171223-22:19:58:366,Step_FlushableStepDataCache,30002312,"upLoadOneMinuteDataToEngine time=25233975,0,93,0,20002",upLoadOneMinuteDataToEngine time= <*> <*> <*> <*> <*>,Event5
704,705,20171223-22:19:58:366,Step_FlushableStepDataCache,30002312,"upLoadOneMinuteDataToEngine time=25233976,0,1,0,20002",upLoadOneMinuteDataToEngine time= <*> <*> <*> <*> <*>,Event5
705,706,20171223-22:19:58:366,Step_FlushableStepDataCache,30002312,"upLoadOneMinuteDataToEngine time=25233977,0,55,0,20002",upLoadOneMinuteDataToEngine time= <*> <*> <*> <*> <*>,Event5
706,707,20171223-22:19:58:366,Step_FlushableStepDataCache,30002312,"upLoadOneMinuteDataToEngine time=25233978,0,5,0,20002",upLoadOneMinuteDataToEngine time= <*> <*> <*> <*> <*>,Event5
707,708,20171223-22:19:58:367,Step_FlushableStepDataCache,30002312,"upLoadOneMinuteDataToEngine time=25233979,0,46,0,20002",upLoadOneMinuteDataToEngine time= <*> <*> <*> <*> <*>,Event5
708,709,20171223-22:19:58:369,HiH_HiAppUtil,30002312,getBinderPackageName packageName = com.huawei.health,getBinderPackageName packageName = com.huawei.health,Event12
709,710,20171223-22:19:58:370,HiH_HiAppUtil,30002312,getBinderPackageName packageName = com.huawei.health,getBinderPackageName packageName = com.huawei.health,Event12
710,711,20171223-22:19:58:371,HiH_HiHealthBinder,30002312,"getAppContext() isAppValid health or wear, packageName = com.huawei.health","getAppContext() isAppValid health or wear, packageName = com.huawei.health",Event11
711,712,20171223-22:19:58:373,Step_LSC,30002312,onExtend:1514038799000 3 0 4,onExtend: <*> <*> <*> <*>,Event57
712,713,20171223-22:19:58:374,HiH_HiAppUtil,30002312,getBinderPackageName packageName = com.huawei.health,getBinderPackageName packageName = com.huawei.health,Event12
713,714,20171223-22:19:58:375,HiH_HiAppUtil,30002312,getBinderPackageName packageName = com.huawei.health,getBinderPackageName packageName = com.huawei.health,Event12
714,715,20171223-22:19:58:375,HiH_HiHealthBinder,30002312,insertHiHealthData() checkAppType  0 appID = 1,insertHiHealthData() checkAppType <*> appID = <*>,Event13
715,716,20171223-22:19:58:376,HiH_HiHealthBinder,30002312,"insertHiHealthData() size = 4,app = 1,One Data Type = 40002,packageName = com.huawei.health,writeStatType = 0","insertHiHealthData() size <*> <*> app <*> <*> One Data Type <*> <*> packageName <*> com.huawei.health, writeStatType <*> <*>",Event14
716,717,20171223-22:19:58:377,HiH_HiHealthDataInsertStore,30002312,"saveHealthDetailData() deviceID = 2,clientID=1,id=1",saveHealthDetailData() deviceID = <*> clientID= <*> id= <*>,Event15
717,718,20171223-22:19:58:378,HiH_HiHealthDataInsertStore,30002312,"saveStatData() type =40002,time = 1513958400000,statClient = 2,who is 1",saveStatData() type <*> <*> time <*> <*> statClient <*> <*> who is <*>,Event7
718,719,20171223-22:19:58:378,HiH_DataStatManager,30002312,"new date =20171223, type=40002,7163.0,old=6983.0",new date = <*> type= <*> <*> old= <*>,Event17
719,720,20171223-22:19:58:379,HiH_HiHealthDataInsertStore,30002312,"saveStatData() type =40003,time = 1513958400000,statClient = 2,who is 1",saveStatData() type <*> <*> time <*> <*> statClient <*> <*> who is <*>,Event7
720,721,20171223-22:19:58:380,HiH_DataStatManager,30002312,"new date =20171223, type=40003,153367.0,old=210654.54000000004",new date = <*> type= <*> <*> old= <*>,Event17
721,722,20171223-22:19:58:380,HiH_HiHealthDataInsertStore,30002312,"saveHealthDetailData() saveOneDetailData fail hiHealthData = 1513958400000,type = 40003",saveHealthDetailData() saveOneDetailData fail hiHealthData <*> <*> type <*> <*>,Event6
722,723,20171223-22:19:58:380,HiH_HiHealthDataInsertStore,30002312,"saveStatData() type =40005,time = 1513958400000,statClient = 2,who is 1",saveStatData() type <*> <*> time <*> <*> statClient <*> <*> who is <*>,Event7
723,724,20171223-22:19:58:381,HiH_DataStatManager,30002312,"new date =20171223, type=40005,240.0,old=330.0",new date = <*> type= <*> <*> old= <*>,Event17
724,725,20171223-22:19:58:381,HiH_HiHealthDataInsertStore,30002312,"saveHealthDetailData() saveOneDetailData fail hiHealthData = 1513958400000,type = 40005",saveHealthDetailData() saveOneDetailData fail hiHealthData <*> <*> type <*> <*>,Event6
725,726,20171223-22:19:58:381,HiH_HiHealthDataInsertStore,30002312,"saveStatData() type =40004,time = 1513958400000,statClient = 2,who is 1",saveStatData() type <*> <*> time <*> <*> statClient <*> <*> who is <*>,Event7
726,727,20171223-22:19:58:382,HiH_DataStatManager,30002312,"new date =20171223, type=40004,5112.0,old=4985.0",new date = <*> type= <*> <*> old= <*>,Event17
727,728,20171223-22:19:58:406,HiH_HiHealthDataInsertStore,30002312,"bulkSaveDetailHiHealthData() size = 4,totalTime = 30",bulkSaveDetailHiHealthData() size <*> <*> totalTime <*> <*>,Event16
728,729,20171223-22:19:58:407,HiH_ListenerManager,30002312,startListenerChange subscribeList = [1],startListenerChange subscribeList = <*>,Event19
729,730,20171223-22:19:58:411,HiH_HiHealthBinder,30002312,"insertHiHealthData() bulkSaveDetailHiHealthData fail errorCode = 4,errorMessage = ERR_DATA_INSERT",insertHiHealthData() bulkSaveDetailHiHealthData fail errorCode <*> <*> errorMessage <*> ERR_DATA_INSERT,Event8
730,731,20171223-22:19:58:411,HiH_HiHealthBinder,30002312,insertHiHealthData() end totalTime = 45,insertHiHealthData() end totalTime = <*>,Event20
731,732,20171223-22:19:58:411,Step_LSC,30002312,uploadStaticsToDB() onResult  type = 4 obj=true,uploadStaticsToDB() onResult type = <*> obj= true,Event9
732,733,20171223-22:19:58:411,Step_LSC,30002312,uploadStaticsToDB failed message=true,uploadStaticsToDB failed message= true,Event10
733,734,20171223-22:19:58:413,HiH_HiSyncControl,30002312,checkInsertStatus stepSum or calorieSum is enough,checkInsertStatus stepSum or calorieSum is enough,Event26
734,735,20171223-22:19:58:413,HiH_HiAppUtil,30002312,getBinderPackageName packageName = com.huawei.health,getBinderPackageName packageName = com.huawei.health,Event12
735,736,20171223-22:19:58:415,HiH_HiAppUtil,30002312,getBinderPackageName packageName = com.huawei.health,getBinderPackageName packageName = com.huawei.health,Event12
736,737,20171223-22:19:58:415,HiH_HiHealthBinder,30002312,"getAppContext() isAppValid health or wear, packageName = com.huawei.health","getAppContext() isAppValid health or wear, packageName = com.huawei.health",Event11
737,738,20171223-22:19:58:415,HiH_HiSyncControl,30002312,checkInsertStatus stepStatSum or calorieStatSum is enough,checkInsertStatus stepStatSum or calorieStatSum is enough,Event27
738,739,20171223-22:19:58:416,HiH_HiSyncControl,30002312,"stepSyncOrNot appSynTimes is 0, statsyncTimes is 0",stepSyncOrNot appSynTimes <*> <*> statsyncTimes <*> <*>,Event28
739,740,20171223-22:19:58:416,HiH_HiSyncControl,30002312,"startInsertSportSync start auto sync,app is 1","startInsertSportSync start auto sync, app is <*>",Event29
740,741,20171223-22:19:58:417,HiH_HiAppUtil,30002312,getBinderPackageName packageName = com.huawei.health,getBinderPackageName packageName = com.huawei.health,Event12
741,742,20171223-22:19:58:417,HiH_HiSyncUtil,30002312,"checkFirstSyncByType no such data in db ,type is 1 deviceCode is 0","checkFirstSyncByType no such data in db , type <*> <*> deviceCode <*> <*>",Event30
742,743,20171223-22:19:58:417,HiH_HiSyncControl,30002312,"startInsertSportSync first 500 steps sync,do all sync","startInsertSportSync first <*> steps sync, do all sync",Event31
743,744,20171223-22:19:58:419,HiH_HiAppUtil,30002312,getBinderPackageName packageName = com.huawei.health,getBinderPackageName packageName = com.huawei.health,Event12
744,745,20171223-22:19:58:419,HiH_HiSyncControl,30002312,"startSync hiSyncOption = HiSyncOption{syncAction=2, syncMethod=2, syncScope=0, syncDataType=20000, syncModel=2, pushAction=0},app = 1 who = 1",startSync hiSyncOption <*> HiSyncOption{syncAction= <*> syncMethod= <*> syncScope= <*> syncDataType= <*> syncModel= <*> pushAction= <*> app <*> <*> who <*> <*>,Event64
745,746,20171223-22:19:58:419,HiH_HiHealthBinder,30002312,insertHiHealthData() checkAppType  0 appID = 1,insertHiHealthData() checkAppType <*> appID = <*>,Event13
746,747,20171223-22:19:58:419,HiH_HiHealthBinder,30002312,"insertHiHealthData() size = 20,app = 1,One Data Type = 2,packageName = com.huawei.health,writeStatType = 0","insertHiHealthData() size <*> <*> app <*> <*> One Data Type <*> <*> packageName <*> com.huawei.health, writeStatType <*> <*>",Event14
747,748,20171223-22:19:58:423,HiH_HiSyncControl,30002312,needAutoSync autoSyncSwitch is open,needAutoSync autoSyncSwitch is open,Event67
748,749,20171223-22:19:58:423,HiH_HiHealthDataInsertStore,30002312,"saveHealthDetailData() deviceID = 2,clientID=1,id=1",saveHealthDetailData() deviceID = <*> clientID= <*> id= <*>,Event15
749,750,20171223-22:19:58:424,HiH_HiSyncControl,30002312,"initDataPrivacy the dataPrivacy switch is open, start push health data!","initDataPrivacy the dataPrivacy switch is open, start push health data!",Event68
750,751,20171223-22:19:58:424,HiH_,30002312,initDataPrivacy the dataPrivacy is true,initDataPrivacy the dataPrivacy is true,Event69
751,752,20171223-22:19:58:428,HiH_HiSyncControl,30002312,"initUserPrivacy the userPrivacy switch is open, start push user data!","initUserPrivacy the userPrivacy switch is open, start push user data!",Event70
752,753,20171223-22:19:58:428,HiH_,30002312,initUserPrivacy the userPrivacy is true,initUserPrivacy the userPrivacy is true,Event71
753,754,20171223-22:19:58:428,HiH_HiSyncControl,30002312,ifCanSync not! no cloud version,ifCanSync not! no cloud version,Event72
