,LineId,Month,Date,Time,User,Component,PID,Address,Content,template,EventId
708,709,Jul,3,23:23:34,airbears2-10-142-110-255,com.apple.AddressBook.InternetAccountsBridge,34080,,dnssd_clientstub ConnectToServer: connect()-> No of tries: 1,dnssd_clientstub ConnectToServer: connect()-> No of tries: <*>,Event311
709,710,Jul,3,23:24:32,airbears2-10-142-110-255,com.apple.WebKit.WebContent,32778,,[23:24:32.378] <<<< Boss >>>> figPlaybackBossPrerollCompleted: unexpected preroll-complete notification,[ <*> <<<< Boss >>>> figPlaybackBossPrerollCompleted: unexpected preroll-complete notification,Event298
710,711,Jul,3,23:29:01,airbears2-10-142-110-255,locationd,82,,Location icon should now be in state 'Inactive',Location icon should now be in state 'Inactive',Event401
711,712,Jul,3,23:31:42,airbears2-10-142-110-255,Safari,9852,,KeychainGetICDPStatus: status: off,KeychainGetICDPStatus: status: off,Event320
712,713,Jul,3,23:44:36,airbears2-10-142-110-255,kernel,0,,ARPT: 697702.656868: AirPort_Brcm43xx::powerChange: System Sleep,ARPT: <*> AirPort_Brcm43xx::powerChange: System Sleep,Event403
713,714,Jul,3,23:55:44,airbears2-10-142-110-255,Safari,9852,,tcp_connection_tls_session_error_callback_imp 2210 tcp_connection_tls_session_handle_read_error.790 error 60,tcp_connection_tls_session_error_callback_imp <*> tcp_connection_tls_session_handle_read_error.790 error <*>,Event76
714,715,Jul,4,00:22:21,airbears2-10-142-110-255,com.apple.cts,43,,"com.apple.SoftwareUpdate.Activity: scheduler_evaluate_activity told me to run this job; however, but the start time isn't for 6349 seconds.  Ignoring.","<*> scheduler_evaluate_activity told me to run this job; however, but the start time isn't for <*> seconds. Ignoring.",Event310
715,716,Jul,4,00:23:04,airbears2-10-142-110-255,com.apple.cts,43,,"com.apple.SoftwareUpdate.Activity: scheduler_evaluate_activity told me to run this job; however, but the start time isn't for 6306 seconds.  Ignoring.","<*> scheduler_evaluate_activity told me to run this job; however, but the start time isn't for <*> seconds. Ignoring.",Event310
716,717,Jul,4,00:35:57,airbears2-10-142-110-255,kernel,0,,ARPT: 697853.842104: AirPort_Brcm43xx::syncPowerState: WWEN[enabled],ARPT: <*> AirPort_Brcm43xx::syncPowerState: WWEN[ enabled] ,Event375
717,718,Jul,4,00:35:57,airbears2-10-142-110-255,com.apple.cts,43,,"com.apple.SoftwareUpdate.Activity: scheduler_evaluate_activity told me to run this job; however, but the start time isn't for 5533 seconds.  Ignoring.","<*> scheduler_evaluate_activity told me to run this job; however, but the start time isn't for <*> seconds. Ignoring.",Event310
718,719,Jul,4,00:36:02,airbears2-10-142-110-255,kernel,0,,AppleCamIn::handleWakeEvent_gated,AppleCamIn::handleWakeEvent_gated,Event312
719,720,Jul,4,00:36:07,airbears2-10-142-110-255,com.apple.cts,258,,"com.apple.EscrowSecurityAlert.daily: scheduler_evaluate_activity told me to run this job; however, but the start time isn't for 44944 seconds.  Ignoring.","<*> scheduler_evaluate_activity told me to run this job; however, but the start time isn't for <*> seconds. Ignoring.",Event310
720,721,Jul,4,00:48:29,airbears2-10-142-110-255,com.apple.cts,258,,"com.apple.suggestions.harvest: scheduler_evaluate_activity told me to run this job; however, but the start time isn't for 9749 seconds.  Ignoring.","<*> scheduler_evaluate_activity told me to run this job; however, but the start time isn't for <*> seconds. Ignoring.",Event310
721,722,Jul,4,01:00:22,airbears2-10-142-110-255,com.apple.AddressBook.InternetAccountsBridge,646,,Checking iCDP status for DSID 874161398 (checkWithServer=0),Checking iCDP status for DSID <*> (checkWithServer=0),Event77
722,723,Jul,4,01:00:25,airbears2-10-142-110-255,com.apple.cts,258,,"com.apple.Safari.SafeBrowsing.Update: scheduler_evaluate_activity told me to run this job; however, but the start time isn't for 1883 seconds.  Ignoring.","<*> scheduler_evaluate_activity told me to run this job; however, but the start time isn't for <*> seconds. Ignoring.",Event310
723,724,Jul,4,01:00:35,airbears2-10-142-110-255,com.apple.CDScheduler,43,,Thermal pressure state: 0 Memory pressure state: 0,Thermal pressure0 state:0 <*> Memory pressure1 state:1 <*>,Event319
724,725,Jul,4,01:13:14,airbears2-10-142-110-255,kernel,0,,ARPT: 698052.637142: AirPort_Brcm43xx::powerChange: System Sleep,ARPT: <*> AirPort_Brcm43xx::powerChange: System Sleep,Event403
725,726,Jul,4,01:24:39,airbears2-10-142-110-255,kernel,0,,ARPT: 698055.177765: AirPort_Brcm43xx::platformWoWEnable: WWEN[disable],ARPT: <*> AirPort_Brcm43xx::platformWoWEnable: WWEN[ disable] ,Event285
726,727,Jul,4,01:37:11,airbears2-10-142-110-255,com.apple.cts,258,,"com.apple.icloud.fmfd.heartbeat: scheduler_evaluate_activity told me to run this job; however, but the start time isn't for 207556 seconds.  Ignoring.","<*> scheduler_evaluate_activity told me to run this job; however, but the start time isn't for <*> seconds. Ignoring.",Event310
727,728,Jul,4,01:37:37,airbears2-10-142-110-255,kernel,0,,ARPT: 698150.103985: wl0: setup_keepalive: Remote IP: 17.249.12.144,ARPT: <*> wl0: setup_keepalive: Remote IP: <*>,Event230
728,729,Jul,4,01:37:39,airbears2-10-142-110-255,kernel,0,,ARPT: 698152.085457: AirPort_Brcm43xx::powerChange: System Sleep,ARPT: <*> AirPort_Brcm43xx::powerChange: System Sleep,Event403
729,730,Jul,4,01:48:57,airbears2-10-142-110-255,kernel,0,,ARPT: 698152.618948: wl0: leaveModulePoweredForOffloads: Wi-Fi will stay on.,ARPT: <*> wl0: leaveModulePoweredForOffloads: Wi-Fi will stay on.,Event396
730,731,Jul,4,01:48:57,airbears2-10-142-110-255,com.apple.cts,258,,"com.apple.icloud.fmfd.heartbeat: scheduler_evaluate_activity told me to run this job; however, but the start time isn't for 206850 seconds.  Ignoring.","<*> scheduler_evaluate_activity told me to run this job; however, but the start time isn't for <*> seconds. Ignoring.",Event310
731,732,Jul,4,01:49:07,airbears2-10-142-110-255,com.apple.cts,258,,"com.apple.icloud.fmfd.heartbeat: scheduler_evaluate_activity told me to run this job; however, but the start time isn't for 206840 seconds.  Ignoring.","<*> scheduler_evaluate_activity told me to run this job; however, but the start time isn't for <*> seconds. Ignoring.",Event310
732,733,Jul,4,02:01:03,airbears2-10-142-110-255,kernel,0,,AppleThunderboltNHIType2::prePCIWake - power up complete - took 1 us,AppleThunderboltNHIType2::prePCIWake <*> power up complete <*> took <*> us,Event281
733,734,Jul,4,02:01:14,airbears2-10-142-110-255,com.apple.cts,258,,"com.apple.EscrowSecurityAlert.daily: scheduler_evaluate_activity told me to run this job; however, but the start time isn't for 39837 seconds.  Ignoring.","<*> scheduler_evaluate_activity told me to run this job; however, but the start time isn't for <*> seconds. Ignoring.",Event310
734,735,Jul,4,02:01:30,airbears2-10-142-110-255,com.apple.AddressBook.InternetAccountsBridge,34203,,dnssd_clientstub ConnectToServer: connect() failed path:/var/run/mDNSResponder Socket:4 Err:-1 Errno:1 Operation not permitted,dnssd_clientstub ConnectToServer: connect() failed path:/var/run/mDNSResponder Socket:4 Err:-1 Errno:1 Operation not permitted,Event218
735,736,Jul,4,02:13:35,airbears2-10-142-110-255,com.apple.CDScheduler,43,,Thermal pressure state: 0 Memory pressure state: 0,Thermal pressure0 state:0 <*> Memory pressure1 state:1 <*>,Event319
736,737,Jul,4,02:25:27,airbears2-10-142-110-255,kernel,0,,Previous sleep cause: 5,Previous sleep cause: <*>,Event345
737,738,Jul,4,02:25:27,airbears2-10-142-110-255,kernel,0,,AppleThunderboltGenericHAL::earlyWake - complete - took 1 milliseconds,AppleThunderboltGenericHAL::earlyWake <*> complete <*> took <*> milliseconds,Event377
738,739,Jul,4,02:25:38,airbears2-10-142-110-255,QQ,10018,,############################## _getSysMsgList,############################## _getSysMsgList,Event295
739,740,Jul,4,02:25:47,airbears2-10-142-110-255,com.apple.cts,43,,"com.apple.CacheDelete.daily: scheduler_evaluate_activity told me to run this job; however, but the start time isn't for 38276 seconds.  Ignoring.","<*> scheduler_evaluate_activity told me to run this job; however, but the start time isn't for <*> seconds. Ignoring.",Event310
740,741,Jul,4,02:26:13,airbears2-10-142-110-255,kernel,0,,ARPT: 698348.781411: wl0: MDNS: IPV6 Addr: 2607:f140:400:a01b:1c57:7ef3:8f8e:5a10,ARPT: <*> wl0: MDNS: IPV6 Addr: <*>,Event407
741,742,Jul,4,02:37:39,airbears2-10-142-110-255,kernel,0,,Previous sleep cause: 5,Previous sleep cause: <*>,Event345
742,743,Jul,4,02:37:39,airbears2-10-142-110-255,com.apple.cts,258,,"com.apple.suggestions.harvest: scheduler_evaluate_activity told me to run this job; however, but the start time isn't for 3199 seconds.  Ignoring.","<*> scheduler_evaluate_activity told me to run this job; however, but the start time isn't for <*> seconds. Ignoring.",Event310
743,744,Jul,4,02:38:25,airbears2-10-142-110-255,kernel,0,,ARPT: 698398.428268: wl0: setup_keepalive: Remote IP: 17.249.12.88,ARPT: <*> wl0: setup_keepalive: Remote IP: <*>,Event230
744,745,Jul,4,02:49:55,airbears2-10-142-110-255,com.apple.cts,258,,"com.apple.Safari.SafeBrowsing.Update: scheduler_evaluate_activity told me to run this job; however, but the start time isn't for 1728 seconds.  Ignoring.","<*> scheduler_evaluate_activity told me to run this job; however, but the start time isn't for <*> seconds. Ignoring.",Event310
745,746,Jul,4,02:49:55,airbears2-10-142-110-255,com.apple.cts,258,,"com.apple.Safari.SafeBrowsing.Update: scheduler_evaluate_activity told me to run this job; however, but the start time isn't for 1728 seconds.  Ignoring.","<*> scheduler_evaluate_activity told me to run this job; however, but the start time isn't for <*> seconds. Ignoring.",Event310
746,747,Jul,4,02:50:09,airbears2-10-142-110-255,com.apple.AddressBook.InternetAccountsBridge,34235,,dnssd_clientstub ConnectToServer: connect()-> No of tries: 2,dnssd_clientstub ConnectToServer: connect()-> No of tries: <*>,Event311
747,748,Jul,4,03:01:56,airbears2-10-142-110-255,kernel,0,,RTC: PowerByCalendarDate setting ignored,RTC: PowerByCalendarDate setting ignored,Event302
748,749,Jul,4,03:02:06,airbears2-10-142-110-255,com.apple.cts,258,,"com.apple.suggestions.harvest: scheduler_evaluate_activity told me to run this job; however, but the start time isn't for 1732 seconds.  Ignoring.","<*> scheduler_evaluate_activity told me to run this job; however, but the start time isn't for <*> seconds. Ignoring.",Event310
749,750,Jul,4,03:14:08,airbears2-10-142-110-255,kernel,0,,ARPT: 698501.213099: ARPT: Wake Reason: Wake on TCP Timeout,ARPT:0 <*> ARPT:1 Wake0 Reason: Wake1 on TCP Timeout,Event78
750,751,Jul,4,03:26:40,airbears2-10-142-110-255,com.apple.cts,43,,"com.apple.CacheDelete.daily: scheduler_evaluate_activity told me to run this job; however, but the start time isn't for 34623 seconds.  Ignoring.","<*> scheduler_evaluate_activity told me to run this job; however, but the start time isn't for <*> seconds. Ignoring.",Event310
751,752,Jul,4,03:27:06,airbears2-10-142-110-255,kernel,0,,ARPT: 698596.169927: wl0: setup_keepalive: Local IP: 10.142.110.255,ARPT: <*> wl0: setup_keepalive: Local IP: <*>,Event152
752,753,Jul,4,03:38:32,airbears2-10-142-110-255,kernel,0,,AppleCamIn::systemWakeCall - messageType = 0xE0000340,AppleCamIn::systemWakeCall - messageType = <*>,Event409
753,754,Jul,4,03:38:55,airbears2-10-142-110-255,kernel,0,,Sandbox: com.apple.Addres(34268) deny(1) network-outbound /private/var/run/mDNSResponder,Sandbox: com.apple.Addres(34268) deny(1) network-outbound /private/var/run/mDNSResponder,Event79
754,755,Jul,4,03:50:54,airbears2-10-142-110-255,com.apple.CDScheduler,258,,Thermal pressure state: 1 Memory pressure state: 0,Thermal pressure0 state:0 <*> Memory pressure1 state:1 <*>,Event319
755,756,Jul,4,03:50:58,airbears2-10-142-110-255,cloudd,326,,"SecOSStatusWith error:[-50] Error Domain=NSOSStatusErrorDomain Code=-50 ""query missing class name"" (paramErr: error in user parameter list) UserInfo={NSDescription=query missing class name}","SecOSStatusWith error:[ <*> Error Domain=NSOSStatusErrorDomain Code=-50 ""query missing0 class0 name"" (paramErr: error in user parameter list) UserInfo={NSDescription=query missing1 class1 name}",Event283
756,757,Jul,4,03:51:31,airbears2-10-142-110-255,kernel,0,,"PM response took 1999 ms (54, powerd)",PM response took <*> ms <*> powerd),Event219
757,758,Jul,4,04:15:26,airbears2-10-142-110-255,com.apple.cts,258,,"com.apple.EscrowSecurityAlert.daily: scheduler_evaluate_activity told me to run this job; however, but the start time isn't for 31785 seconds.  Ignoring.","<*> scheduler_evaluate_activity told me to run this job; however, but the start time isn't for <*> seconds. Ignoring.",Event310
758,759,Jul,4,04:27:18,airbears2-10-142-110-255,kernel,0,,Bluetooth -- LE is supported - Disable LE meta event,Bluetooth -- <*> is supported - Disable <*> meta event,Event406
759,760,Jul,4,04:27:18,airbears2-10-142-110-255,kernel,0,,AppleCamIn::systemWakeCall - messageType = 0xE0000340,AppleCamIn::systemWakeCall - messageType = <*>,Event409
760,761,Jul,4,04:27:18,airbears2-10-142-110-255,kernel,0,,AppleThunderboltNHIType2::prePCIWake - power up complete - took 5 us,AppleThunderboltNHIType2::prePCIWake <*> power up complete <*> took <*> us,Event281
761,762,Jul,4,04:27:18,airbears2-10-142-110-255,kernel,0,,en0: channel changed to 6,en0: channel changed to <*>,Event304
762,763,Jul,4,04:27:39,airbears2-10-142-110-255,com.apple.CDScheduler,258,,Thermal pressure state: 0 Memory pressure state: 0,Thermal pressure0 state:0 <*> Memory pressure1 state:1 <*>,Event319
763,764,Jul,4,04:39:52,airbears2-10-142-110-255,kernel,0,,Sandbox: com.apple.Addres(34309) deny(1) network-outbound /private/var/run/mDNSResponder,Sandbox: com.apple.Addres(34309) deny(1) network-outbound /private/var/run/mDNSResponder,Event80
764,765,Jul,4,04:40:15,airbears2-10-142-110-255,kernel,0,,ARPT: 698894.284410: wl0: MDNS: IPV6 Addr: fe80:0:0:0:c6b3:1ff:fecd:467f,ARPT: <*> wl0: MDNS: IPV6 Addr: <*>,Event407
765,766,Jul,4,04:40:17,airbears2-10-142-110-255,kernel,0,,ARPT: 698896.274509: AirPort_Brcm43xx::powerChange: System Sleep,ARPT: <*> AirPort_Brcm43xx::powerChange: System Sleep,Event403
766,767,Jul,4,04:51:41,airbears2-10-142-110-255,kernel,0,,ARPT: 698896.831598: AirPort_Brcm43xx::platformWoWEnable: WWEN[enable],ARPT: <*> AirPort_Brcm43xx::platformWoWEnable: WWEN[ enable] ,Event339
767,768,Jul,4,04:51:41,airbears2-10-142-110-255,kernel,0,,ARPT: 698898.741521: AirPort_Brcm43xx::powerChange: System Wake - Full Wake/ Dark Wake / Maintenance wake,ARPT: <*> AirPort_Brcm43xx::powerChange: System Wake0 - Full Wake/ Dark Wake1 / Maintenance wake,Event332
768,769,Jul,4,04:52:01,airbears2-10-142-110-255,com.apple.cts,258,,"com.apple.EscrowSecurityAlert.daily: scheduler_evaluate_activity told me to run this job; however, but the start time isn't for 29590 seconds.  Ignoring.","<*> scheduler_evaluate_activity told me to run this job; however, but the start time isn't for <*> seconds. Ignoring.",Event310
769,770,Jul,4,04:52:25,airbears2-10-142-110-255,QQ,10018,,############################## _getSysMsgList,############################## _getSysMsgList,Event295
770,771,Jul,4,05:04:19,airbears2-10-142-110-255,kernel,0,,Sandbox: com.apple.Addres(34326) deny(1) network-outbound /private/var/run/mDNSResponder,Sandbox: com.apple.Addres(34326) deny(1) network-outbound /private/var/run/mDNSResponder,Event81
771,772,Jul,4,05:16:07,airbears2-10-142-110-255,kernel,0,,AppleCamIn::systemWakeCall - messageType = 0xE0000340,AppleCamIn::systemWakeCall - messageType = <*>,Event409
772,773,Jul,4,05:16:28,airbears2-10-142-110-255,com.apple.cts,258,,"com.apple.EscrowSecurityAlert.daily: scheduler_evaluate_activity told me to run this job; however, but the start time isn't for 28123 seconds.  Ignoring.","<*> scheduler_evaluate_activity told me to run this job; however, but the start time isn't for <*> seconds. Ignoring.",Event310
773,774,Jul,4,05:28:19,airbears2-10-142-110-255,kernel,0,,AppleThunderboltNHIType2::prePCIWake - power up complete - took 2 us,AppleThunderboltNHIType2::prePCIWake <*> power up complete <*> took <*> us,Event281
774,775,Jul,4,05:28:19,airbears2-10-142-110-255,kernel,0,,Bluetooth -- LE is supported - Disable LE meta event,Bluetooth -- <*> is supported - Disable <*> meta event,Event406
775,776,Jul,4,05:28:30,airbears2-10-142-110-255,com.apple.CDScheduler,43,,Thermal pressure state: 1 Memory pressure state: 0,Thermal pressure0 state:0 <*> Memory pressure1 state:1 <*>,Event319
776,777,Jul,4,05:28:30,airbears2-10-142-110-255,com.apple.cts,258,,"com.apple.Safari.SafeBrowsing.Update: scheduler_evaluate_activity told me to run this job; however, but the start time isn't for 1077 seconds.  Ignoring.","<*> scheduler_evaluate_activity told me to run this job; however, but the start time isn't for <*> seconds. Ignoring.",Event310
777,778,Jul,4,05:40:41,airbears2-10-142-110-255,com.apple.cts,258,,"com.apple.icloud.fmfd.heartbeat: scheduler_evaluate_activity told me to run this job; however, but the start time isn't for 192946 seconds.  Ignoring.","<*> scheduler_evaluate_activity told me to run this job; however, but the start time isn't for <*> seconds. Ignoring.",Event310
778,779,Jul,4,06:03:25,airbears2-10-142-110-255,kernel,0,,IOThunderboltSwitch<0>(0x0)::listenerCallback - Thunderbolt HPD packet for route = 0x0 port = 12 unplug = 0,IOThunderboltSwitch<0>(0x0)::listenerCallback - Thunderbolt HPD packet for route <*> <*> port <*> <*> unplug <*> <*>,Event357
779,780,Jul,4,06:03:27,authorMacBook-Pro,corecaptured,34369,,CCFile::captureLogRun() Exiting CCFile::captureLogRun,CCFile::captureLogRun() Exiting CCFile::captureLogRun,Event343
780,781,Jul,4,06:12:51,calvisitor-10-105-162-105,kernel,0,,"ARPT: 699244.827573: wl0: wl_update_tcpkeep_seq: Updated seq/ack/win from UserClient Seq 2935131210, Ack 3049709979, Win size 278",ARPT: <*> wl0: wl_update_tcpkeep_seq: Updated seq/ack/win from UserClient Seq <*> Ack <*> Win size <*>,Event309
781,782,Jul,4,06:12:51,calvisitor-10-105-162-105,kernel,0,,ARPT: 699246.920246: ARPT: Wake Reason: Wake on Scan offload,ARPT:0 <*> ARPT:1 Wake0 Reason: Wake1 on Scan offload,Event268
782,783,Jul,4,06:12:52,calvisitor-10-105-162-105,kernel,0,,"IO80211AWDLPeerManager::setAwdlSuspendedMode() Suspending AWDL, enterQuietMode(true)","IO80211AWDLPeerManager::setAwdlSuspendedMode() Suspending AWDL, enterQuietMode(true)",Event307
783,784,Jul,4,06:13:45,calvisitor-10-105-162-105,kernel,0,,ARPT: 699300.508954: wl0: setup_keepalive: Local IP: 10.105.162.105,ARPT: <*> wl0: setup_keepalive: Local IP: <*>,Event152
784,785,Jul,4,06:25:39,authorMacBook-Pro,com.apple.cts,43,,"com.apple.CacheDelete.daily: scheduler_evaluate_activity told me to run this job; however, but the start time isn't for 23884 seconds.  Ignoring.","<*> scheduler_evaluate_activity told me to run this job; however, but the start time isn't for <*> seconds. Ignoring.",Event310
785,786,Jul,4,06:25:49,calvisitor-10-105-162-105,com.apple.cts,258,,"com.apple.icloud.fmfd.heartbeat: scheduler_evaluate_activity told me to run this job; however, but the start time isn't for 190238 seconds.  Ignoring.","<*> scheduler_evaluate_activity told me to run this job; however, but the start time isn't for <*> seconds. Ignoring.",Event310
